miRNA	gene	support type	miR_disease_num	gene_disease_num	label	MISIM_value
hsa-miR-587	ABCG2	miRWalk	16	420	0	0.5238255940403983
hsa-miR-1306	CDKN1A	miRWalk	16	490	0	0.4289822024355261
hsa-miR-520c	IL6	miRWalk	16	2367	0	0.2411542901376603
hsa-miR-587	MOG	miRWalk	16	136	0	0.2455621833348875
hsa-miR-641	NOD2	miRWalk	16	434	0	0.2284912995884709
hsa-miR-449b	MTA3	miRWalk	31	41	0	0.5040310809759089
hsa-miR-493	ATG5	miRWalk	31	282	0	0.4270800267261458
hsa-miR-365a	CDKN1A	miRWalk	31	490	0	0.5224502340564562
hsa-miR-449b	FSD1	miRWalk	31	220	0	0.6792885830923386
hsa-miR-449b	LMNA	miRWalk	31	824	0	0.3525969204006359
hsa-miR-299	DHODH	miRWalk	31	100	0	0.4302464330768801
hsa-miR-29a	PECAM1	miRWalk	222	396	0	0.7442052196206181
hsa-miR-29a	KLRD1	miRWalk	222	53	0	0.3420967600089521
hsa-miR-29a	MDM4	miRWalk	222	265	0	0.5102099807524086
hsa-miR-29a	NFIX	TargetScan;miRWalk	222	183	0	0.286863335698763
hsa-miR-29a	ATG16L1	miRWalk	222	120	0	0.6218383284287256
hsa-miR-29a	NDRG1	miRWalk	222	225	0	0.6510182721511345
hsa-miR-29a	NTRK2	miRWalk	222	284	0	0.5973938860315762
hsa-miR-29a	AR	miRDB;miRWalk	222	854	0	0.7758979745195561
hsa-miR-29a	ACACA	miRWalk	222	241	0	0.6861625338357781
hsa-miR-29a	B3GALT5	miRWalk	222	7	0	0.0441977427538044
hsa-miR-29a	RPS6KB1	miRWalk	222	169	0	0.7710889297575777
hsa-miR-29a	SAMD12	miRWalk	222	36	0	0.1163968929787966
hsa-miR-29a	ETS1	miRDB	222	327	0	0.6527289052689378
hsa-miR-29a	PYROXD1	miRWalk	222	42	0	0.1309976083394899
hsa-miR-29a	ARID1B	TargetScan;miRDB;miRWalk	222	270	0	0.5243462898028104
hsa-miR-29a	NOD2	miRWalk	222	434	0	0.6762450217042095
hsa-miR-29a	WARS2	miRWalk	222	110	0	0.4516987183743837
hsa-miR-29a	ABHD5	TargetScan;miRDB;miRWalk	222	76	0	0.371651673964128
hsa-miR-29a	PDGFB	TargetScan;miRDB	222	301	0	0.6429403526210279
hsa-miR-29a	FANCB	miRWalk	222	278	0	0.489122301628018
hsa-miR-29a	HNRNPA2B1	miRWalk	222	131	0	0.5375705533521848
hsa-miR-29a	CYP2R1	miRWalk	222	139	0	0.5306609460394686
hsa-miR-29a	LARP4	TargetScan;miRDB;miRWalk	222	14	0	0.1978220566207514
hsa-miR-29a	SLAMF1	miRWalk	222	70	0	0.4067822892820707
hsa-miR-29a	KANSL1	miRWalk	222	140	0	0.4073705314804567
hsa-miR-29a	ARHGAP24	miRDB	222	273	0	0.6326137895566943
hsa-miR-29a	MTMR1	miRWalk	222	5	0	0.0732342382235171
hsa-miR-29a	SCN8A	miRWalk	222	302	0	0.5514665217987004
hsa-miR-29a	VHL	TargetScan;miRDB;miRWalk	222	372	0	0.6414693628219255
hsa-miR-29a	COL2A1	TargetScan;miRDB	222	496	0	0.4440332702178067
hsa-miR-29a	PPARGC1A	TargetScan;miRWalk	222	350	0	0.7489389799732665
hsa-miR-29a	RPS6KA3	TargetScan;miRDB	222	315	0	0.5492734817106003
hsa-miR-29a	CCNC	miRWalk	222	24	0	0.1811321940843443
hsa-miR-29a	HSPA4	miRWalk	222	550	0	0.7988324957030338
hsa-miR-29a	LGI1	miRWalk	222	118	0	0.3899721268968392
hsa-miR-29a	HOXA1	miRWalk	222	95	0	0.3403188838860881
hsa-miR-29a	HMGA2	miRWalk	222	382	0	0.7328586636987451
hsa-miR-29a	SIX1	miRWalk	222	200	0	0.505786788199085
hsa-miR-29a	AHNAK2	miRWalk	222	15	0	0.1242093724207088
hsa-miR-29a	CRYAA	miRWalk	222	40	0	0.1272069917587102
hsa-miR-29a	HNF4A	miRWalk	222	340	0	0.7384637863291741
hsa-miR-29a	FGFR2	miRWalk	222	731	0	0.6428361916956066
hsa-miR-122	IGF1	miRWalk	220	1207	0	0.8009766519908554
hsa-miR-29a	LETMD1	miRWalk	222	34	0	0.151653851426761
hsa-miR-29a	EXT2	miRWalk	222	137	0	0.3524781261572443
hsa-miR-29a	PDE4D	miRWalk	222	210	0	0.6157173223268132
hsa-miR-29a	FLT4	miRWalk	222	306	0	0.6715826354874196
hsa-miR-29a	ANKRD9	miRWalk	222	13	0	0.1093635517200536
hsa-miR-29a	PCBP3	miRWalk	222	8	0	0.0118481866689414
hsa-miR-29a	PTCH1	miRWalk	222	604	0	0.697238316402749
hsa-miR-29a	MIB1	TargetScan;miRDB;miRWalk	222	329	0	0.5542150591775942
hsa-miR-29a	THBS2	miRDB;miRWalk	222	149	0	0.5990492758529439
hsa-miR-29a	NBN	miRWalk	222	291	0	0.6466352502186089
hsa-miR-29a	ST3GAL5	miRDB;miRWalk	222	78	0	0.1610275331588158
hsa-miR-29a	WNT5A	miRDB;miRWalk	222	375	0	0.7447340576684668
hsa-miR-29a	APC	TargetScan	222	703	0	0.7455099579967837
hsa-miR-29a	CSF2	miRWalk	222	1028	0	0.7113086451618738
hsa-miR-29a	ELAVL2	miRWalk	222	199	0	0.6542635733384633
hsa-miR-29a	RSF1	miRWalk	222	46	0	0.1867526943525285
hsa-miR-29a	SMOC1	miRWalk	222	135	0	0.4218736772402016
hsa-miR-29a	PALLD	miRWalk	222	69	0	0.4553452833464729
hsa-miR-29a	MSH2	miRWalk	222	490	0	0.7377014006057488
hsa-miR-29a	CAMTA1	miRDB;miRWalk	222	112	0	0.3443477695900077
hsa-miR-122	PIK3CA	miRWalk	220	1511	0	0.792494217043871
hsa-miR-29a	FTO	miRWalk	222	286	0	0.6642470276322477
hsa-miR-29a	PVR	miRWalk	222	177	0	0.6543003885585184
hsa-miR-29a	ITSN1	miRWalk	222	51	0	0.4253468030471276
hsa-miR-29a	ADARB1	miRWalk	222	85	0	0.452315066976114
hsa-miR-29a	ACVR1	miRWalk	222	144	0	0.4064819895389617
hsa-miR-29a	MUC1	miRWalk	222	594	0	0.7385633727821308
hsa-miR-29a	CDH6	miRWalk	222	32	0	0.2163159801298967
hsa-miR-29a	MALT1	miRWalk	222	148	0	0.537881583174723
hsa-miR-29a	POLD3	miRWalk	222	56	0	0.380187260998712
hsa-miR-29a	TXNRD2	miRWalk	222	134	0	0.4843257186258443
hsa-miR-29a	HDAC11	miRWalk	222	54	0	0.4176725354048358
hsa-miR-29a	CFAP298	miRWalk	222	45	0	0.240886989905784
hsa-miR-29a	EP300	miRWalk	222	345	0	0.7033645535785488
hsa-miR-29a	PODXL	miRWalk	222	156	0	0.6262394025350086
hsa-miR-29a	RAD51	miRWalk	222	363	0	0.6208237456091285
hsa-miR-29a	MAP2K6	TargetScan;miRDB;miRWalk	222	59	0	0.4539261214851466
hsa-miR-29a	GRIN2A	miRWalk	222	212	0	0.534081050735161
hsa-miR-29a	GRB10	miRWalk	222	61	0	0.3454619494883711
hsa-miR-29a	ADGRD1	miRWalk	222	9	0	0.0
hsa-miR-29a	TMPRSS13	miRWalk	222	116	0	0.5459453550094926
hsa-miR-29a	TARDBP	miRWalk	222	245	0	0.52071863417879
hsa-miR-29a	RBPJ	miRWalk	222	161	0	0.5505269125677733
hsa-miR-16	EDN3	miRWalk	207	107	0	0.4044204775925046
hsa-miR-16	FOLH1	miRWalk	207	311	0	0.718804792482328
hsa-miR-29b	PIGN	miRWalk	207	173	0	0.3860781368416036
hsa-miR-16	CTC1	miRWalk	207	121	0	0.3810971368964569
hsa-miR-16	ADGRL2	miRWalk	207	33	0	0.2292063106205508
hsa-miR-16	CDC42	miRWalk	207	327	0	0.7762422294383413
hsa-miR-16	MICU1	miRWalk	207	76	0	0.3450823332717678
hsa-miR-16	DICER1	TargetScan;miRWalk	207	302	0	0.6542857906598076
hsa-miR-16	COL4A1	miRWalk	207	277	0	0.562549666565955
hsa-miR-16	UBE2I	miRWalk	207	131	0	0.4536773409525443
hsa-miR-16	COL13A1	miRWalk	207	139	0	0.329782688351202
hsa-miR-16	SHROOM4	TargetScan;miRWalk	207	42	0	0.1147186330382973
hsa-miR-16	RUBCNL	miRWalk	207	18	0	0.2143606043008589
hsa-miR-29b	PON1	miRWalk	207	496	0	0.8011777632893125
hsa-miR-29b	PPARGC1A	TargetScan	207	350	0	0.7812232361484399
hsa-miR-29b	DCTN6	miRWalk	207	315	0	0.68991435125814
hsa-miR-16	LGI1	miRWalk	207	118	0	0.4268781312795501
hsa-miR-142	PIK3CG	miRWalk	210	1101	0	0.9074298616593228
hsa-miR-16	HSPA4	miRWalk	207	550	0	0.8004007523990323
hsa-miR-16	ENPP2	miRWalk	207	95	0	0.4277085448229928
hsa-miR-16	SLAMF1	miRWalk	207	70	0	0.4864057073797409
hsa-miR-16	POLDIP2	miRWalk	207	530	0	0.7946824346623697
hsa-miR-16	EDNRA	TargetScan;miRWalk	207	427	0	0.846689671812701
hsa-miR-16	RUNX1	TargetScan	207	412	0	0.7538305307630755
hsa-miR-16	CNR1	miRWalk	207	393	0	0.7640739608649728
hsa-miR-16	ADAR	miRWalk	207	256	0	0.6630455385747522
hsa-miR-29b	ERBIN	miRWalk	207	31	0	0.2533698200762512
hsa-miR-16	MTDH	miRWalk	207	200	0	0.692482384632855
hsa-miR-29b	EXT2	miRWalk	207	137	0	0.3629907175451764
hsa-miR-16	PDE4D	miRWalk	207	210	0	0.6649156344032088
hsa-miR-16	MAP3K3	TargetScan;miRWalk	207	57	0	0.4875919593864966
hsa-miR-16	PTCH1	TargetScan;miRDB;miRWalk	207	604	0	0.7291192196612687
hsa-miR-29b	FNIP1	miRWalk	207	24	0	0.2366920931812732
hsa-miR-16	LOX	miRWalk	207	328	0	0.7803307645952828
hsa-miR-16	AUTS2	miRWalk	207	149	0	0.3946211495477155
hsa-miR-16	RNMT	miRDB;miRWalk	207	46	0	0.3068596720262126
hsa-miR-16	MBD1	TargetScan;miRWalk	207	54	0	0.5053765018967703
hsa-miR-16	MMP2	miRWalk	207	1021	0	0.8190405562966157
hsa-miR-16	LRRC7	miRDB;miRWalk	207	26	0	0.161586559203297
hsa-miR-16	CEP83	miRWalk	207	15	0	0.0458497381376667
hsa-miR-16	MAS1	miRWalk	207	142	0	0.7192773718479134
hsa-miR-16	RNF157	miRWalk	207	3	0	0.0
hsa-miR-29b	CEP41	TargetScan;miRWalk	207	69	0	0.2629073678075175
hsa-miR-16	INSR	TargetScan;miRWalk	207	452	0	0.7238704526138687
hsa-miR-16	PPT1	miRWalk	207	112	0	0.4401111105498083
hsa-miR-16	MAD2L2	miRWalk	207	144	0	0.5156887499688989
hsa-miR-29b	TRIP11	miRWalk	207	148	0	0.3138375011793694
hsa-miR-16	MAPK10	miRWalk	207	75	0	0.4355115933937589
hsa-miR-16	CYP26B1	TargetScan;miRDB;miRWalk	207	36	0	0.2700530405303877
hsa-miR-16	BIRC3	miRWalk	207	209	0	0.7140452034157789
hsa-miR-16	SPARC	miRWalk	207	344	0	0.7843581101088571
hsa-miR-142	STAT3	miRWalk	210	1193	0	0.8818251117541465
hsa-miR-16	MCF2L	TargetScan;miRWalk	207	124	0	0.4663979951491944
hsa-miR-16	SLC6A1	miRWalk	207	106	0	0.2178843245816172
hsa-miR-29b	DEAF1	miRWalk	207	156	0	0.2989238593097501
hsa-miR-16	TET2	miRWalk	207	362	0	0.6640341710539914
hsa-miR-142	TGFB1	miRWalk	210	1558	0	0.8283323880880239
hsa-miR-16	TGFB2	miRWalk	207	389	0	0.7387559256483747
hsa-miR-29b	CHAT	miRWalk	207	230	0	0.5065381625005525
hsa-miR-198	NFIX	miRWalk	25	183	0	0.2949469939853715
hsa-miR-371a	CHI3L1	miRWalk	25	420	0	0.297868939004642
hsa-miR-198	BCL2	miRWalk	25	1456	0	0.4618127253849931
hsa-miR-1236	CASP3	miRWalk	25	819	0	0.4500020707326482
hsa-miR-198	LIG4	miRWalk	25	293	0	0.3995468764507088
hsa-miR-502	GJA1	miRWalk	25	662	0	0.409879979145225
hsa-miR-198	RUNX1	miRWalk	25	412	0	0.4971742182543957
hsa-miR-513a	TGFB1	miRWalk	25	1558	0	0.3138020522789271
hsa-miR-487b	APRT	miRWalk	10	384	0	0.3830405775890642
hsa-miR-520d	STAT3	miRWalk	10	1193	0	0.2477786320815405
hsa-miR-365b	VEGFA	miRWalk	10	1899	0	0.2239230941141185
hsa-miR-27b	AKT2	miRWalk	142	264	0	0.7663880608004782
hsa-miR-222	NFIX	miRWalk	142	183	0	0.3351739462623381
hsa-miR-29c	NDUFS7	miRWalk	142	120	0	0.530189988621632
hsa-miR-27b	MUL1	miRWalk	142	241	0	0.6540074893692663
hsa-miR-27b	CD274	miRWalk	142	1011	0	0.7604286108252002
hsa-miR-93	CDK6	TargetScan;miRWalk	142	266	0	0.6919855232807587
hsa-miR-29c	MMACHC	miRWalk	142	76	0	0.3061031136829609
hsa-miR-27b	AFAP1L2	miRWalk	142	34	0	0.1261030872323379
hsa-miR-27b	IL33	miRWalk	142	487	0	0.7108844507790714
hsa-miR-222	LIMK1	miRWalk	142	271	0	0.695563424628211
hsa-miR-222	CYB561	miRWalk	142	12	0	0.1744163130936031
hsa-miR-93	FUS	miRWalk	142	301	0	0.5353966351039707
hsa-miR-222	COL4A1	miRWalk	142	277	0	0.6208806911615682
hsa-miR-29c	NEK1	miRWalk	142	131	0	0.4987054560061674
hsa-miR-222	ZBTB20	miRDB;miRWalk	142	139	0	0.5688286081303942
hsa-miR-27b	PLP1	miRWalk	142	160	0	0.4085589833310964
hsa-miR-222	DUSP6	miRWalk	142	196	0	0.5840400894923431
hsa-miR-29c	AHI1	miRWalk	142	221	0	0.5164942503778137
hsa-miR-27b	HSPA5	miRWalk	142	350	0	0.8974909583225698
hsa-miR-222	FBN1	miRWalk	142	552	0	0.6530929508901853
hsa-miR-93	GNE	miRWalk	142	118	0	0.2986958520439047
hsa-miR-93	ALG1	miRWalk	142	95	0	0.4381248228716132
hsa-miR-93	ZBTB16	miRWalk	142	154	0	0.5568449988088838
hsa-miR-222	MECOM	miRWalk	142	191	0	0.6030729526621675
hsa-miR-93	SARS1	miRWalk	142	137	0	0.5415077954493251
hsa-miR-222	SLC9A6	miRWalk	142	210	0	0.5199714754708706
hsa-miR-93	MAP3K3	TargetScan;miRDB;miRWalk	142	57	0	0.5606411923578045
hsa-miR-222	LAMC2	miRWalk	142	602	0	0.6310885217560063
hsa-miR-93	MCL1	TargetScan;miRDB;miRWalk	142	375	0	0.7261799826730505
hsa-miR-93	HDAC11	miRWalk	142	54	0	0.4287827926048195
hsa-miR-93	MMP2	TargetScan	142	1021	0	0.7683414571569895
hsa-miR-27b	SLC44A1	miRWalk	142	26	0	0.2542522263644922
hsa-miR-93	PDGFRB	miRDB;miRWalk	142	492	0	0.6692275524296685
hsa-miR-27b	CAMTA1	miRDB;miRWalk	142	112	0	0.3820485594981699
hsa-miR-93	TPP2	miRWalk	142	30	0	0.2681371559727372
hsa-miR-222	KHSRP	miRWalk	142	148	0	0.6120856643720398
hsa-miR-27b	SIRT1	miRWalk	142	676	0	0.8488547521178355
hsa-miR-222	PSMD9	miRWalk	142	344	0	0.8756618874150434
hsa-miR-93	TTYH2	miRWalk	142	19	0	0.2435623513678312
hsa-miR-27b	TET2	miRWalk	142	362	0	0.6284358139850261
hsa-miR-93	ATP2B2	TargetScan;miRWalk	142	51	0	0.5412740663577421
hsa-miR-93	SNX27	miRDB;miRWalk	142	24	0	0.2114507864641766
hsa-miR-222	E2F3	miRWalk	142	98	0	0.5467110034352782
hsa-miR-222	SLC7A7	miRWalk	142	122	0	0.4966907069903493
hsa-miR-27b	CDH2	miRWalk	142	135	0	0.7011664423365935
hsa-miR-1266	CAV1	miRWalk	9	633	0	0.3000494716245578
hsa-miR-564	CLUAP1	miRWalk	9	18	0	0.7754642133237805
hsa-miR-218-2	RPS6KA1	miRWalk	1	68	0	0.1966802279085838
hsa-miR-4520	KDM6B	miRWalk	1	173	0	0.0
hsa-miR-519a-2	DACH1	miRWalk	1	74	0	0.0
hsa-miR-4749	BECN1	miRWalk	1	373	0	0.1241391769871647
hsa-miR-549a	ACACA	miRDB;miRWalk	1	241	0	0.0455712394591756
hsa-miR-4538	DARS2	miRWalk	1	92	0	0.0246242774566473
hsa-miR-19b-2	PAFAH1B1	miRWalk	1	219	0	0.1227179871896132
hsa-miR-555	DNMT1	miRWalk	1	496	0	0.0661021275970455
hsa-miR-4281	PPARGC1A	miRWalk	1	350	0	0.0369415607247717
hsa-miR-3121	ADSL	miRWalk	1	84	0	0.0404918335552645
hsa-miR-3159	CAP1	miRWalk	1	149	0	0.0
hsa-miR-4253	IFNGR1	miRWalk	1	153	0	0.0
hsa-miR-1295a	ADAR	miRWalk	1	256	0	0.0555544790409683
hsa-miR-3162	MNAT1	miRWalk	1	131	0	0.071726865668526
hsa-miR-759	HSPA4	miRWalk	1	550	0	0.0595845047142991
hsa-miR-4312	DECR1	miRWalk	1	399	0	0.0491134425760915
hsa-miR-3622a	MITF	miRWalk	1	244	0	0.1001240010387459
hsa-miR-3972	TREM2	miRWalk	1	239	0	0.0347669844675169
hsa-miR-3667	CTNND2	miRDB;miRWalk	1	118	0	0.0764948282397818
hsa-miR-519a-2	ASCC1	miRWalk	1	209	0	0.0
hsa-miR-2276	NOTCH1	miRWalk	1	693	0	0.1435996755509116
hsa-miR-759	RARB	miRWalk	1	254	0	0.1906847135100393
hsa-miR-1255a	TTI2	miRWalk	1	28	0	0.0
hsa-miR-30c	ST8SIA2	miRWalk	1	39	0	0.2179050938810603
hsa-miR-519a-2	RUNX2	miRWalk	1	405	0	0.0
hsa-miR-549a	SERPINE1	miRWalk	1	770	0	0.0503371512437305
hsa-miR-549a	ELP1	miRWalk	1	138	0	0.1899416555864559
hsa-miR-3131	HES1	miRWalk	1	243	0	0.1084138788549709
hsa-miR-3162	POLD1	miRWalk	1	189	0	0.1446313042204958
hsa-miR-1282	MCL1	miRWalk	1	375	0	0.0151130884353293
hsa-miR-3131	SNX27	miRWalk	1	24	0	0.098111658456486
hsa-miR-4312	TP53	miRWalk	1	2494	0	0.0327567484258608
hsa-miR-2276	PCYT2	miRWalk	1	13	0	0.4519230769230769
hsa-miR-549a	JAK2	miRWalk	1	644	0	0.0595324786608118
hsa-miR-31	RNF10	miRWalk	52	12	0	0.1070197990177756
hsa-miR-449a	ST3GAL3	miRWalk	52	95	0	0.3008221225656999
hsa-miR-449a	ARID1A	miRWalk	52	341	0	0.7288551221941472
hsa-miR-31	SELENBP1	miRWalk	52	214	0	0.6711433202285085
hsa-miR-449a	HELZ	miRWalk	52	6	0	0.2259531628042283
hsa-miR-31	IFT81	miRWalk	52	37	0	0.0595777295819593
hsa-miR-449a	PCYT2	miRWalk	52	13	0	0.2389526678320512
hsa-miR-31	VHL	miRWalk	52	372	0	0.709349077906359
hsa-miR-499a	DMD	miRWalk	52	484	0	0.4844295639079266
hsa-miR-31	MAPK10	miRWalk	52	75	0	0.4596377070523265
hsa-miR-449a	FOXP3	miRWalk	52	688	0	0.5226532989937078
hsa-miR-499a	ST8SIA2	miRWalk	52	39	0	0.4297288076327728
hsa-miR-31	XRCC3	miRWalk	52	184	0	0.7841373051031526
hsa-miR-31	ARHGEF9	miRWalk	52	38	0	0.3183101679627452
hsa-miR-31	KIDINS220	miRWalk	52	145	0	0.4571951333564034
hsa-miR-31	TLR6	miRWalk	52	106	0	0.6268754114247107
hsa-miR-31	RBFOX2	miRWalk	52	80	0	0.4589990362013478
hsa-miR-31	ZBTB20	TargetScan;miRDB;miRWalk	52	139	0	0.6936892397504487
hsa-miR-499a	MUC1	miRWalk	52	594	0	0.5692406048399924
hsa-miR-449a	AHSA1	miRWalk	52	526	0	0.5647062541979774
hsa-miR-499a	TOP2B	miRWalk	52	58	0	0.3640831018993567
hsa-miR-499a	CD38	TargetScan;miRDB	52	473	0	0.5048340102605073
hsa-miR-449a	MPRIP	miRWalk	52	113	0	0.5731808453363005
hsa-miR-499a	POLI	miRWalk	52	32	0	0.2708805924388347
hsa-miR-499a	MID1	miRWalk	52	77	0	0.5119717486451131
hsa-miR-31	UCK2	TargetScan;miRWalk	52	42	0	0.6628092854264794
hsa-miR-449a	CAMTA1	miRDB;miRWalk	52	112	0	0.4305123720226407
hsa-miR-31	TCF7	miRWalk	52	108	0	0.6473390694869241
hsa-miR-499a	RASA1	miRWalk	52	237	0	0.6119605211615885
hsa-miR-449a	CASK	miRWalk	52	193	0	0.4284393179564872
hsa-miR-31	LIMCH1	miRWalk	52	22	0	0.2295028148959178
hsa-miR-31	IRF6	miRWalk	52	233	0	0.5098911183559915
hsa-miR-449a	ETS1	miRWalk	52	327	0	0.7315994832626598
hsa-miR-449a	PGAP2	TargetScan;miRWalk	52	87	0	0.4237391060409912
hsa-miR-449a	ZMPSTE24	miRWalk	52	265	0	0.4155364215583981
hsa-miR-31	TMEM107	miRWalk	52	83	0	0.412406017503084
hsa-miR-31	LMBR1	miRWalk	52	98	0	0.2951034039038109
hsa-miR-31	PBX1	miRWalk	52	167	0	0.7030587150830712
hsa-miR-19b-2	BNIP3L	miRWalk	1	63	0	0.2978119532416861
hsa-miR-649	CAMTA1	miRWalk	1	112	0	0.0
hsa-miR-4421	COPE	miRWalk	1	34	0	0.0061075875029363
hsa-miR-518f	PDXK	miRWalk	6	27	0	0.0656256975881836
hsa-miR-639	CLUAP1	miRWalk	3	18	0	0.1264704681716091
hsa-let-7f-2	DBP	miRWalk	3	105	0	0.2268230440649584
hsa-miR-1263	ZC3H13	miRWalk	3	11	0	0.0
hsa-miR-519a-2	CTNNB1	miRWalk	1	1368	0	0.0
hsa-miR-564	AHSG	miRWalk	9	204	0	0.3377280499602371
hsa-miR-564	DDAH1	miRWalk	9	73	0	0.3775018404271017
hsa-miR-196b	PIP5K1A	miRWalk	47	13	0	0.3310442744631803
hsa-miR-196b	MTR	miRWalk	47	245	0	0.6504363825356435
hsa-miR-196b	BCL2L11	miRWalk	47	173	0	0.7101370212872204
hsa-miR-196b	MID1	miRWalk	47	77	0	0.5423638898927472
hsa-miR-32	PAX3	TargetScan;miRWalk	47	257	0	0.494388138734362
hsa-miR-196b	RBMS3	miRWalk	47	116	0	0.5800739849753326
hsa-miR-196b	KLF2	miRWalk	47	132	0	0.6405600828192642
hsa-miR-196b	LBR	miRWalk	47	307	0	0.526050459357609
hsa-miR-409	PTPN11	miRWalk	47	702	0	0.5075563035136238
hsa-miR-32	EDC3	miRWalk	47	45	0	0.2455403884818047
hsa-miR-196b	MNAT1	miRWalk	47	131	0	0.6138734388606992
hsa-miR-409	PTEN	miRWalk	47	1349	0	0.5117785313286776
hsa-miR-409	ENPP2	miRWalk	47	95	0	0.4593419495970797
hsa-miR-196b	USP28	miRWalk	47	35	0	0.756282809662695
hsa-miR-196b	MME	miRWalk	47	470	0	0.6590475864387504
hsa-miR-196b	NAAA	miRWalk	47	90	0	0.6729854035816153
hsa-miR-196b	TRAF3	miRWalk	47	129	0	0.5314638031416149
hsa-miR-196b	TSC1	TargetScan;miRWalk	47	391	0	0.6520039546651774
hsa-miR-409	TWIST1	TargetScan	47	559	0	0.5870823247260162
hsa-miR-26a-1	PGAP2	miRWalk	5	87	0	0.0270620754200689
hsa-miR-593	MPPE1	miRWalk	17	25	0	0.3701372927815507
hsa-miR-589	MPPE1	miRDB;miRWalk	21	25	0	0.2467434108359131
hsa-miR-512	RBFOX2	miRWalk	21	80	0	0.4133023029799652
hsa-miR-376b	TUSC3	miRWalk	21	104	0	0.5163069006895594
hsa-miR-510	TBX15	miRWalk	12	96	0	0.2180528333075338
hsa-let-7d	SNX27	miRWalk	78	24	0	0.2815322557687894
hsa-miR-326	NDRG2	miRWalk	78	156	0	0.600724640259108
hsa-let-7d	EYA1	miRWalk	78	168	0	0.567669983479132
hsa-let-7d	MFGE8	miRWalk	78	120	0	0.4886415179137226
hsa-let-7d	SIN3A	miRWalk	78	184	0	0.4741395769464552
hsa-let-7d	DCX	TargetScan;miRWalk	78	175	0	0.5857293135496624
hsa-let-7d	GORASP1	miRWalk	78	369	0	0.689833736965628
hsa-let-7d	ADGRL2	miRWalk	78	33	0	0.2601593942538007
hsa-let-7d	NR2C2	miRWalk	78	131	0	0.4852548794946379
hsa-let-7d	IL18R1	miRWalk	78	234	0	0.636191762063443
hsa-miR-326	MTR	miRDB;miRWalk	78	245	0	0.6998576077816486
hsa-let-7d	NR1H3	miRWalk	78	102	0	0.6414215034897581
hsa-miR-98	PHF21A	miRWalk	78	50	0	0.3531217796387447
hsa-miR-193b	NOTCH1	miRWalk	79	693	0	0.6986656176505965
hsa-let-7d	NOTCH2	miRWalk	78	384	0	0.5883239113443152
hsa-miR-326	SYNE1	miRWalk	78	237	0	0.6337284070129787
hsa-let-7d	MTDH	TargetScan;miRWalk	78	200	0	0.7591510291348355
hsa-let-7d	OGDH	miRWalk	78	55	0	0.3426042910873701
hsa-let-7d	CFLAR	miRWalk	78	215	0	0.80280416653247
hsa-let-7d	DDR2	miRWalk	78	147	0	0.2965680678719059
hsa-miR-326	CX3CR1	miRWalk	78	310	0	0.786399415462736
hsa-miR-200b	SPTB	miRWalk	112	66	0	0.3048004303366028
hsa-miR-200b	MYLK	TargetScan;miRWalk	112	199	0	0.6500811780252873
hsa-miR-200b	BRCA1	miRWalk	112	747	0	0.7882306038492191
hsa-miR-200b	AFAP1L2	miRWalk	112	34	0	0.1950739616192325
hsa-miR-200b	CD38	miRWalk	112	473	0	0.6243726656818429
hsa-miR-200b	PRMT7	TargetScan;miRWalk	112	65	0	0.2134334077191081
hsa-miR-200b	VHL	miRWalk	112	372	0	0.7193248320500147
hsa-miR-200b	MSANTD1	miRWalk	112	4	0	0.0638126376041675
hsa-miR-200b	NALCN	miRDB;miRWalk	112	143	0	0.3503733236076102
hsa-miR-200b	BLK	miRWalk	112	86	0	0.5816510913109364
hsa-miR-200b	IGF1R	miRWalk	112	556	0	0.8400520700632526
hsa-miR-200b	MID1	miRWalk	112	77	0	0.4964044778232356
hsa-miR-424	MAPK1	miRWalk	109	1059	0	0.7008146804502915
hsa-miR-200b	MYC	miRWalk	112	821	0	0.797194984091283
hsa-miR-200b	HLA-B	miRWalk	112	706	0	0.6161669953345669
hsa-miR-200b	PARP1	miRWalk	112	565	0	0.7663967114473137
hsa-miR-200b	CEP78	miRWalk	112	40	0	0.2422189803708555
hsa-miR-200b	OPA1	miRWalk	112	236	0	0.5210624206730674
hsa-miR-200b	HDAC9	miRWalk	112	340	0	0.7544165430348755
hsa-miR-200b	KIAA0586	miRWalk	112	157	0	0.4323461084376629
hsa-miR-200b	ADM	miRWalk	112	405	0	0.8219220859103865
hsa-miR-200b	CXCL13	miRWalk	112	246	0	0.6612095339648799
hsa-miR-335	CD163	miRWalk	112	369	0	0.7670977790999093
hsa-miR-200b	HEPACAM	miRWalk	112	70	0	0.3070005592480616
hsa-miR-200b	GPX1	miRWalk	112	291	0	0.7479907405662198
hsa-miR-200b	FLNB	miRWalk	112	374	0	0.6827493161435016
hsa-miR-346	PGAP2	miRWalk	27	87	0	0.416444483974445
hsa-miR-337	TMEM67	miRWalk	27	215	0	0.421717970390743
hsa-miR-650	STAT3	miRWalk	27	1193	0	0.3971572699261111
hsa-miR-338	STAT4	miRWalk	97	316	0	0.6305517592507778
hsa-miR-26b	RBFOX2	miRWalk	97	80	0	0.5613187465356508
hsa-miR-338	VWC2L	miRWalk	97	5	0	0.0
hsa-miR-26b	RAB6B	miRWalk	97	27	0	0.3223554976820663
hsa-miR-26b	CLOCK	miRWalk	97	309	0	0.7058732051797638
hsa-miR-26b	GLS	miRWalk	97	217	0	0.7149884745174605
